what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449747177
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449747616
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449747760
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449747937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449748088
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449748256
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449748416
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449748584
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449748817
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449748977
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449749168
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449749344
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449749504
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449749672
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449750001
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449750145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449750557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1332449756919
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449757868
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.columnNext",1332449761054
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332449761303
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332449762710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1332449762902
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449763669
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449764705
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449764994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449765286
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449765568
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449765712
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449765863
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449766010
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449766153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449766952
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineUp",1332449767992
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449769619
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449769761
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449769928
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449770081
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449770416
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449770560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449770705
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449770857
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449770977
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineUp",1332449771409
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449771633
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449771786
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449772041
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449772178
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449772385
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449772560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449772737
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449772873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449773025
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449773521
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449773697
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449773945
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449774105
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449774281
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449774441
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449774825
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449775003
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449775169
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449775352
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449775529
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449775692
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449775953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449776121
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449776305
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449776480
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449776640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449776795
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449777081
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.cut.line.to.end",1332449777249
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449777821
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449780830
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789253
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789276
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789297
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789318
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789339
closed,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449789361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449791738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449808563
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1332449810011
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for com.gigaspaces.bestpractices:evopoc-code:1.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for args4j:args4j:jar is missing. @ line 42, column 15\r\n for project com.gigaspaces.bestpractices:evopoc-code:1.0-SNAPSHOT at E:\\gigaspaces\\src\\github\\bestpractices\\observable-wan\\code\\pom.xml",1332449810183
opened,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449810565
activated,editor,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor.MavenPomEditor",1332449810684
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449822357
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449822488
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineDown",1332449822832
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineUp",1332449823361
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332449823463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449826777
error,log,,,"Failed to read Maven project: 1 problem was encountered while building the effective model for com.gigaspaces.bestpractices:evopoc-code:1.0-SNAPSHOT\r\n[ERROR] 'dependencies.dependency.version' for args4j:args4j:jar is missing. @ line 45, column 13\r\n for project com.gigaspaces.bestpractices:evopoc-code:1.0-SNAPSHOT at E:\\gigaspaces\\src\\github\\bestpractices\\observable-wan\\code\\pom.xml",1332449826779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1332449829133
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineUp",1332449830585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineUp",1332449831161
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332449831351
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332449831559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1332449838066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449838549
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449838670
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1332449838837
clean:default-clean:clean,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-clean-plugin:2.4.1",1332449838837
resources:default-resources:process-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1332449838837
compile:default-compile:compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1332449838837
testResources:default-testResources:process-test-resources,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-resources-plugin:2.4.3",1332449838837
testCompile:default-testCompile:test-compile,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-compiler-plugin:2.3.2",1332449838837
test:default-test:test,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-surefire-plugin:2.7.1",1332449838837
jar:default-jar:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-jar-plugin:2.3.1",1332449838837
single:assembly:package,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-assembly-plugin:2.2-beta-5",1332449838837
install:default-install:install,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-install-plugin:2.3.1",1332449838837
deploy:default-deploy:deploy,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-deploy-plugin:2.5",1332449838837
site:default-site:site,m2e.plugins,org.eclipse.m2e.core,1.0.100,"org.apache.maven.plugins:maven-site-plugin:2.0.1",1332449838837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449843101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1332449854599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449862553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1332449864048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449867419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332449879627
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1332449879636
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1332449882451
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332449882537
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1332449882740
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1332449882821
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332449882830
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1332449882941
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449896282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449899034
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449899434
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449899802
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449900146
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findIncremental",1332449900305
